%ConSeg,%Medio,Aurorizacion,Año,Cuenta,Dia,Estado,Estado_File,Fecha,Fecha_File,Fecha_Presentacion,Hora,Medio,Origen,Referencia,RFC,Sucursal,Tipo,Donadores,Monto
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,COL. JALISCO DE TONALA/14106,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,10
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,CIUDAD SABINAS/5010,20,1,10
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,EL TRIUNFO/27009,20,1,10
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,PARQUE BICENTENARIO CD VICTORIA/28058,20,1,20
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,OCOSINGO/7030,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,MORELIA/16028,20,1,10
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,VILLA HIDALGO/20104,20,1,10
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,SANTIAGO CHAZUMBA/20078,20,1,10
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,3,3,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1CB35938, ,GUERRERO NEGRO/3010,20,1,50
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1C648101, ,TULA/28038,20,1,50
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,VILLAGRAN/11056,20,1,15
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,ZACATLAN/21055,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,SOLEDAD DE GRACIANO SANCHEZ/24025,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,CONCEPCION DEL ORO/32003,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,ZACATLAN/21055,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,GUAMUCHIL/25040,20,1,10
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1T605487, ,COL. GRANJAS CHAPULTEPEC/8017,20,1,30
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1C641285, ,ZUMPANGO/15056,20,1,50
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1T604027, ,SEC TOR EL PUEBLO DE MONCLOVA/5039,20,1,30
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1C649412, ,COL. ITZIMNA DE MERIDA/31004,20,1,50
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1T606014, ,MEOQUI/8037,20,1,30
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1T604028, ,SEC TOR EL PUEBLO DE MONCLOVA/5039,20,1,30
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1T631283, ,CERRO AZUL/30014,20,1,30
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1T651358, ,XALTIANGUIS/12003,20,1,30
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1C649413, ,COL. ITZIMNA DE MERIDA/31004,20,1,50
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,ARTEAGA/5002,20,1,100
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,CARDENAS/27002,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,TZUCACAB/31026,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,VALLE DE CHALCO SOLIDARIDAD/15095,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,ATEMAJAC DEL VALLE/14007,20,1,12
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,CARDENAS/27002,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,ZACATLAN/21055,20,1,10
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,HUATUSCO/30040,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,TEHUANTEPEC/20090,20,1,10
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,13,13,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,PISAFLORES/13003,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1T630534, ,EL PENON DE CIUDAD VICTORIA/28004,20,1,30
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T17625585, ,EL FUERTE/25030,20,1,30
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,TACAMBARO/16045,20,1,29
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,JALAPA DE DIAZ/20028,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,23,23,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,COL PUERTO JUAREZ DE CANCUN/23013,20,1,13
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,VEGA DE ALATORRE/30102,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,NUEVO LAREDO/28029,20,1,50
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,ZACATLAN/21055,20,1,10
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM, , ,MOTOZINTLA DE MENDOZA/7028,20,1,5
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1T625941, ,PUEBLOS UNIDOS/25080,20,1,30
D100-10:43,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:43,10/12/2016, ,10:43,20,TELECOMM,T1T625584, ,EL FUERTE/25030,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,SAN MIGUEL ALLENDE/11046,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,RAYON/24019,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,ESQUEDA/26037,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,FRONTERA/27012,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,3,3,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CD. CONSTITUCION/3004,20,1,8
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CALVILLO/1002,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,TARANDACUAO/11051,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,20 DE NOVIEMBRE DE DURANGO/10007,20,1,17
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,13,13,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T17612402, ,TEPATEPEC/13024,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,ZUMPANGO DE NERI/12060,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,VEGA DE ALATORRE/30102,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,COL. AGRICOLA ORIENTAL/9015,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CARDENAS/27002,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T618882, ,XALISCO/18021,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T618883, ,XALISCO/18021,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,TEPATLAXCO/21042,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,HUAUCHINANGO/21020,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,ZACATLAN/21055,20,1,8
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T614727, ,TEMOAYA/15071,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1C643886, ,PINOTEPA DE DON LUIS/20049,20,1,50
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T650827, ,COLONIA MORELOS DE TEPIC/18009,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T615063, ,SAN BARTOLO MORELOS/15119,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T651359, ,XALTIANGUIS/12003,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T606015, ,MEOQUI/8037,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1C649418, ,COL. ITZIMNA DE MERIDA/31004,20,1,50
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,3,3,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1C636075, ,LA BOCANA/3017,20,1,50
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1C647896, ,VILLA GONZALEZ/28042,20,1,50
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,22,22,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,TIT622312, ,CADEREYTA DE MONTES/22002,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,TIT605688, ,SAN JUANITO/8025,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T629342, ,BALANCAN/27001,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,13,13,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T612369, ,TRANSPORTE CONVENCIONAL DE HIDALGO/13018,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,MOTOZINTLA DE MENDOZA/7028,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,23,23,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,COL PUERTO JUAREZ DE CANCUN/23013,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,JEREZ DE GARCIA SALINAS/32009,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,APODACA/19003,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,ALTAR/26004,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,MOTOZINTLA DE MENDOZA/7028,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,VILLA NICOLAS ROMERO/15057,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,SANTA MARIA DEL ORO/10029,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,LUVIANOS/15124,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T630276, ,TULA/28038,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,HUAUCHINANGO/21020,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,ZACATLAN/21055,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,OFICINA RECAUDADORA YAUTEPEC/17026,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,GUADALUPE Y CALVO/8056,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,JANTETELCO/17032,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,29,29,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,HUAMANTLA/29003,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,TANGANCICUARO/16046,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,13,13,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM,T1T612370, ,TRANSPORTE CONVENCIONAL DE HIDALGO/13018,20,1,30
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,BUENAVENTURA/8026,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,SALTO DE AGUA/7038,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,VILLA VENUSTIANO CARRANZA/16056,20,1,6
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,MERCADO VILLAS DE NUESTRA SENORA DE LA ASUNCION/1020,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,METLALTOYUCA/21025,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,EL PORVENIR/20120,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CHIAUTLA DE TAPIA/21014,20,1,7
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CUENCAME/10009,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,ALAMEDA DE MONTERREY/19035,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,QUIROGA/16039,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,LA PURISIMA DE BUSTOS/11030,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,AJUCHITLAN/12002,20,1,18
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,MAZATLAN/25051,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,TUXPAN/14094,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CHICHIHUALCO/12024,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,JIQUIPILCO/15110,20,1,50
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,MERCADO DE LA REPUBLICA DE SLP/24017,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,SAN JUAN DE GUADALUPE/10025,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,4,4,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,ALFREDO V BONFIL/4018,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,BASE AREA SANTA LUCIA/15004,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CEBALLOS/10042,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,2,2,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,COL. LAS BRISAS DE TIJUANA/2006,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,TEPATLAXCO/21042,20,1,10
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,SANTA CRUZ DE JUVENTINO ROSAS/11048,20,1,23.5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,ALAMO TEMAPACHE/30004,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,VILLA HALACHO/31028,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,MECAPALAPA/21059,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,JUCHITAN/12032,20,1,5
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,TELOLOAPAN/12048,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,VILLA DE CHILON/7057,20,1,20
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CUALAC/12022,20,1,50
D100-10:44,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:44,10/12/2016, ,10:44,20,TELECOMM, , ,CHOIX/25027,20,1,10
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,4,4,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ALFREDO V BONFIL/4018,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,SAN MARTIN TEXMELUCAN/21035,20,1,6
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,4,4,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,BECAL/4002,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,COL. ZARAGOZA DE VERACRUZ/30023,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,TLALNEPANTLA/15050,20,1,20
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,BADIRAGUATO/25008,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,CULIACAN/25024,20,1,20
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,COLONIA MORELOS DE TEPIC/18009,20,1,20
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,HIGUERA DE ZARAGOZA/25041,20,1,7
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,LAGOS DE MORENO/14056,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,TEHUITZINGO/21040,20,1,15
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,SANTIAGO TIANGUISTENCO/15043,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,JUCHITAN/12032,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,4,4,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,ALFREDO V BONFIL/4018,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,29,29,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,NANACAMILPA/29004,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,COL. HERMOSA PROVINCIA DE GUADADALAJARA/14028,20,1,5
D100-10:45,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:45,10/12/2016, ,10:45,20,TELECOMM, , ,TACOTALPA/27025,20,1,10
